mean,std,min,median,skewness,kurtosis,rms,trend_slope,dominant_frequency,spectral_centroid,peak_value,rise_rate,electrode_speed,original_rise_rate,file_path
0.011180794542385599,0.09900529462976113,-0.520000022,0.007999999,5.083958265875987,65.21441051279172,0.09963462516276583,2.830473955428015e-06,29,1984.718619069402,1.184000046,7.0647979311467335,0.0429,11609082.3988154,D:/Desktop/cq_html/data/1200\241021_165606.csv
0.011252812535133785,0.10785239363643219,-0.544000022,0.007999999,5.25320568507218,64.73972252907474,0.10843783750637406,2.3680671482930125e-06,23,1985.8759188783038,1.304000051,7.109791273463489,0.0429,12876304.540486839,D:/Desktop/cq_html/data/1200\241021_165630.csv
0.012681169709927484,0.10306687471089832,-0.520000022,0.007999999,5.148430987204407,65.15320164519538,0.10384407892549286,4.555436258928971e-06,29,1983.373604270159,1.244000049,7.085766472598558,0.0429,12183342.040413998,D:/Desktop/cq_html/data/1200\241021_165656.csv
0.011189796799699928,0.11205129007637304,-0.604000025,0.007999999,4.793584654376081,61.46787196961223,0.1126086282671007,2.1993391610882332e-06,29,1986.259510818719,1.328000052,7.114750228959663,0.0429,13024174.178589048,D:/Desktop/cq_html/data/1200\241021_165722.csv
0.011834958107026757,0.11358099732918295,-0.568000023,0.007999999,4.712029344657514,58.17761703739126,0.11419592456689048,3.987314954634856e-06,22,1985.6512273112353,1.328000052,7.115178950069083,0.0429,13037037.560493827,D:/Desktop/cq_html/data/1200\241021_165745.csv
0.01008852145636409,0.10203408612203807,-0.544000022,0.007999999,4.900020500481962,62.58359233173658,0.10253161949337872,2.3255125254827326e-06,29,1986.3148531255895,1.208000047,7.072501372430746,0.0429,11816839.468242247,D:/Desktop/cq_html/data/1200\241021_165815.csv
0.013155288257064267,0.10823230169451435,-0.556000023,0.007999999,5.056385075431133,64.33417559015308,0.10902886195507511,4.689891355013212e-06,29,1983.658201608956,1.304000051,7.106139010723768,0.0429,12768473.418719213,D:/Desktop/cq_html/data/1200\241021_165839.csv
0.012861214716179046,0.1039058538296778,-0.520000022,0.007999999,5.52924788704871,69.79134921226303,0.10469879323110667,4.142438317310377e-06,29,1983.3799179666923,1.28000005,7.098877717951364,0.0429,12556762.596248766,D:/Desktop/cq_html/data/1200\241021_165911.csv
0.01064966170667667,0.11423638900614932,-0.556000023,0.007999999,4.220256495233862,49.82324297410988,0.11473172127895112,2.7986372873745563e-06,23,1986.7090033442648,1.28000005,7.098663410299689,0.0429,12550567.844104588,D:/Desktop/cq_html/data/1200\241021_165936.csv
0.010949736751937987,0.12357457710345437,-0.592000024,0.007999999,4.262508419195895,50.48011557753442,0.12405874754016476,2.7949512895401166e-06,22,1987.501407482885,1.400000055,7.138244252448759,0.0429,13748148.70123457,D:/Desktop/cq_html/data/1200\241021_170008.csv
0.012534132928732185,0.10569740132225829,-0.544000022,0.007999999,5.17356987775449,65.6273745048984,0.10643798727218426,3.918388518248242e-06,29,1983.8846008550972,1.28000005,7.0945468442555715,0.0429,12432166.255550073,D:/Desktop/cq_html/data/1200\241021_170031.csv
0.012126030897224308,0.11453894077395825,-0.592000024,0.007999999,5.485296501202043,69.65842358130674,0.11517903272271719,4.091410547116956e-06,29,1985.8058932139365,1.424000056,7.1450253469385245,0.0429,13964497.603550296,D:/Desktop/cq_html/data/1200\241021_170059.csv
0.0099954981907977,0.10211972834855808,-0.508000021,0.007999999,5.259974902243367,65.38175786165324,0.10260774289528804,2.948081884279911e-06,29,1986.590493454447,1.232000048,7.081743516176512,0.0429,12071006.400394479,D:/Desktop/cq_html/data/1200\241021_170136.csv
0.01356339030107527,0.10737461368248873,-0.556000023,0.007999999,5.38245170576507,68.66360047235226,0.10822787635319747,4.172464557502306e-06,29,1983.0856409074365,1.316000051,7.110355743568795,0.0429,12893051.276490884,D:/Desktop/cq_html/data/1200\241021_170428.csv
0.01279219748612153,0.10301092289278851,-0.544000022,0.007999999,5.203556929787637,67.36123691322729,0.10380217026511515,4.073002992435637e-06,29,1983.3334582075163,1.256000049,7.09017668303513,0.0429,12307692.800788956,D:/Desktop/cq_html/data/1200\241021_170504.csv
0.012444110421855467,0.12660851282572483,-0.640000026,0.007999999,4.879520703097112,60.7391671852217,0.12721859692723017,3.671871403302174e-06,24,1986.08324258457,1.484000058,7.163262651638968,0.0429,14563394.760730142,D:/Desktop/cq_html/data/1200\241021_170526.csv
0.012180044366091526,0.11609641794123947,-0.604000025,0.007999999,4.93419709839374,62.0456979194353,0.11673359302080488,3.2532037036884904e-06,22,1985.530638301743,1.376000054,7.13026239399099,0.0429,13497780.513073508,D:/Desktop/cq_html/data/1200\241021_170824.csv
0.011063765302825707,0.10119662389539304,-0.532000022,0.007999999,5.188924915563218,68.08968747304043,0.10179962470707661,3.7024110639475765e-06,29,1985.1147279558759,1.232000048,7.085831529752485,0.0429,12185167.23743156,D:/Desktop/cq_html/data/1200\241021_170852.csv
0.010970741981495375,0.12426725517815933,-0.616000025,0.007999999,4.206203496401736,50.3493161390325,0.12475058272063626,2.92031853846522e-06,22,1987.4412796258348,1.412000055,7.146066223121106,0.0429,13998006.540378865,D:/Desktop/cq_html/data/1200\241021_170920.csv
0.010244560461115281,0.10167227910942173,-0.532000022,0.007999999,5.305423650522571,68.4839365592804,0.10218709976482161,2.0886439009724288e-06,29,1986.222155058711,1.244000049,7.089636448718928,0.0455,12292392.34211835,D:/Desktop/cq_html/data/1300\241021_171216.csv
0.009716428378844713,0.10680192496249229,-0.568000023,0.007999999,5.465615086917731,69.77896504354132,0.10724299583718767,2.3461446930203657e-06,24,1987.7860992475323,1.316000051,7.115306861535908,0.0455,13040877.88634098,D:/Desktop/cq_html/data/1300\241021_171257.csv
0.01207801890922731,0.10030935253331551,-0.520000022,0.007999999,5.190308067547675,65.3845679150915,0.10103387920111066,3.316160923078564e-06,29,1983.8012189019385,1.208000047,7.077663922913772,0.0455,11958146.965620331,D:/Desktop/cq_html/data/1300\241021_171458.csv
0.011711927354088525,0.1007580065685555,-0.532000022,0.007999999,5.371424460778345,69.2016190653605,0.10143640929181455,3.330130390559308e-06,29,1984.320569531629,1.232000048,7.087347393233249,0.0455,12227772.717282718,D:/Desktop/cq_html/data/1300\241021_171524.csv
0.012321079647661918,0.10351972213563303,-0.532000022,0.007999999,5.016710493992533,63.24886827623506,0.10425038069341856,2.617756903991001e-06,24,1983.7726589630886,1.232000048,7.086047758010012,0.0455,12191235.547808765,D:/Desktop/cq_html/data/1300\241021_171549.csv
0.010040509446361591,0.09940770903954657,-0.496000021,0.007999999,5.358132559456816,67.34769658245683,0.0999134848077757,1.5215426053889667e-06,29,1986.2382790046377,1.196000047,7.07351556183845,0.0455,11844467.078763712,D:/Desktop/cq_html/data/1300\241021_171622.csv
